Abortiporus biennis
Russula multifurcata
Russula multilamellula
Russula murina
Russula murinacea
Russula murrillii
Russula mussooriensis
Russula mustelina
Russula mustelinicolor
Russula mutabilis
Russula mutantipes
Russula myrmecobroma
Russula nana
Russula nancyweberae
Russula nanella
Russula nanjingensis
Russula natarajanii
Russula nausea
Russula nauseosa
Russula neerimea
Russula neglecta
Russula neodiscopoda
Russula neoemetica
Russula nepalensis
Russula netrabaricus
Russula neuhoffii
Russula nigrescentipes
Russula nigrifacta
Russula nigrocarpa
Russula nigropurpurea
Russula nigroviolacea
Russula nigrovirens
Russula niigatensis
Russula nitida
Russula nivalis
Russula nkayambae
Russula nobilis
Russula nondistincta
Russula nothofagi
Russula nothofaginea
Russula novae-zelandiae
Russula novispora
Russula nuoljae
Russula nuragica
Russula nympharum
Russula obscuricolor
Russula obscuriformis
Russula obscurozelleri
Russula obsoleta
Russula obtecta
Russula obtusopunctata
Russula ochraceofuliginosa
Russula ochraceorivulosa
Russula ochrifloridana
Russula ochrobrunnea
Russula ochrocephala
Russula ochroflavescens
Russula ochroleuca
Russula ochroleuciformis
Russula ochroleucoides
Russula ochrosperma
Russula ochrostraminea
Russula ochroviridis
Russula oculata
Russula odorata
Russula odorifera
Russula oinochroa
Russula oleifera
Russula olgae
Russula olida
Russula olivacea
Russula olivaceoflava
Russula olivaceohimalayensis
Russula olivaceomalva
Russula olivina
Russula olivobrunnea
Russula olivoides
Russula ombrophila
Russula omiensis
Russula omnileuca
Russula operta
Russula oreades
Russula oregonensis
Russula oreina
Russula oreomunneae
Russula orientipurpurea
Russula ornaticeps
Russula orsonmilleri
Russula osphranticarpa
Russula pachycystis
Russula pacifica
Russula pallescens
Russula pallidiflava
Russula pallidirosea
Russula pallidorimosa
Russula pallidospora
Russula pallidula
Russula paludosa
Russula palustris
Russula panamae
Russula paneeroides
Russula pannonica
Russula pantherina
Russula pantoleuca
Russula papakaiensis
Russula papavericolor
Russula papillata
Russula paradecipiens
Russula paraemetica
Russula paragraveolens
Russula parahelios
Russula parapallens
Russula parasitica
Russula paravioleipes
Russula parazurea
Russula parksii
Russula parodorata
Russula parolivascens
Russula partirosea
Russula parva
Russula parvisaxoides
Russula parvopurpurea
Russula parvorosea
Russula parvovirescens
Russula parvula
Russula parvulospora
Russula pascua
Russula patouillardii
Russula pauriensis
Russula pausiaca
Russula paxilliformis
Russula paxilloides
Russula peckii
Russula pectinata
Russula pectinatoides
Russula pelargonia
Russula perelegans
Russula perlactea
Russula perplexa
Russula persanguinea
Russula persicina
Russula persobria
Russula personata
Russula pervirginea
Russula petersenii
Russula phaeocephala
Russula phloginea
Russula phoenix
Russula photinia
Russula phymatodispora
Russula picearum
Russula picrea
Russula pila
Russula pilatii
Russula pilocystidiata
Russula pilosa
Russula pilosella
Russula pineti
Russula pinetorum
Russula piniamans
Russula pinicola
Russula pinophila
Russula piperata
Russula pisiglarea
Russula placita
Russula plana
Russula pleurogena
Russula plumbeobrunnea
Russula pluteoides
Russula pluvialis
Russula poetae
Russula poichilochroa
Russula poissonii
Russula polychroma
Russula polycystis
Russula polyphylla
Russula porphyrocephala
Russula postiana
Russula praeclavipes
Russula praecompacta
Russula praeformosa
Russula praefragilis
Russula praepalustris
Russula praerubra
Russula praerubriceps
Russula praetenuis
Russula praetermissa
Russula praetervisa
Russula praeumbonata
Russula prasina
Russula primaverna
Russula prinophila
Russula prolifica
Russula pruinata
Russula pruinosa
Russula psammophila
Russula pseudoaeruginea
Russula pseudoaffinis
Russula pseudoamoenicolor
Russula pseudoareolata
Russula pseudoaurantiophylla
Russula pseudoaurata
Russula pseudobubalina
Russula pseudocampestris
Russula pseudocarmesina
Russula pseudocatillus
Russula pseudocavipes
Russula pseudochamaeleontina
Russula pseudociliata
Russula pseudocompacta
Russula pseudocrustosa
Russula pseudocyanoxantha
Russula pseudodelica
Russula pseudoemetica
Russula pseudoepitheliosa
Russula pseudofoetens
Russula pseudograveolens
Russula pseudoimpolita
Russula pseudointegra
Russula pseudokrombholzii
Russula pseudolaeta
Russula pseudolateriticola
Russula pseudolepida
Russula pseudomelitodes
Russula pseudomelliolens
Russula pseudo-olivascens
Russula pseudopeckii
Russula pseudopectinata
Russula pseudopectinatoides
Russula pseudopelargonia
Russula pseudopuellaris
Russula pseudopurpurea
Russula pseudoraoultii
Russula pseudoromellii
Russula pseudorosea
Russula pseudosenecis
Russula pseudostriatoviridis
Russula pseudosuberetorum
Russula pseudotsugarum
Russula pseudovesca
Russula pterosperma
Russula pubescens
Russula pudica
Russula pudorina
Russula puellaris
Russula puellula
Russula pulcherrima
Russula pulchra
Russula pulchrisperma
Russula pulverulenta
Russula pumicoidea
Russula punctipes
Russula pungens
Russula punicea
Russula purpurascens
Russula purpureoflava
Russula purpureofusca
Russula purpureogracilis
Russula purpureomaculata
Russula purpureomutabilis
Russula purpureonigra
Russula purpureo-olivascens
Russula purpureorosea
Russula purpureotincta
Russula purpureoverrucosa
Russula purpureovirescens
Russula purpureoviridis
Russula purpureozonata
Russula purpurissata
Russula pusilliformis
Russula pusillissima
Russula putida
Russula pyrenaica
Russula pyriodora
Russula pyrrhonii
Russula queletii
Russula querceti
Russula quercetorum
Russula quercilicis
Russula quercina
Russula quercophila
Russula quercus-floribundae
Russula quercus-oleoidis
Russula quintanensis
Russula radicans
Russula rajendrae
Russula raoultii
Russula recondita
Russula reddellii
Russula redolens
Russula regalis
Russula reisneri
Russula renidens
Russula reumauxiana
Russula rheicolor
Russula rhodella
Russula rhodocephala
Russula rhodochroa
Russula rhodomarginata
Russula rhodomelanea
Russula rhodopus
Russula rhodoxantha
Russula rigelliae
Russula rimosa
Russula rimulosa
Russula riograndensis
Russula risigallina
Russula rivulicola
Russula rivulosa
Russula robertii
Russula robinsoniae
Russula robusta
Russula rodwayi
Russula rogersii
Russula rolfalexii
Russula rolfeana
Russula romagnesiana
Russula romellii
Russula rooseveltiana
Russula rosea
Russula roseicolor
Russula roseipes
Russula roseitincta
Russula rosella
Russula roseoalba
Russula roseoaurantia
Russula roseobrunnea
Russula roseocremea
Russula roseoisabellina
Russula roseola
Russula roseolilacea
Russula roseomaculata
Russula roseonigra
Russula roseopileata
Russula roseostipitata
Russula roseostriata
Russula roseovelata
Russula roseoviolacea
Russula rostraticystidia
Russula rubella
Russula rubellipes
Russula rubens
Russula rubescens
Russula rubida
Russula rubiginosus
Russula rubricolor
Russula rubrifolia
Russula rubriochracea
Russula rubripurpurea
Russula rubroalba
Russula rubrocarminea
Russula rubrogrisea
Russula rubrolutea
Russula rubropunctatissima
Russula rubrorobusta
Russula rufa
Russula rufobasalis
Russula rugosella
Russula rugulosa
Russula russuloides
Russula rutila
Russula ryukokuensis
Russula sabulosa
Russula saliceticola
Russula salishensis
Russula salmoneolutea
Russula salmonicolor
Russula sancti-pauli
Russula sancti-ramonensis
Russula sanguinaria
Russula sanguinea
Russula sanguinolenta
Russula sankarae
Russula sapinea
Russula sardonia
Russula sarnarii
Russula scarlatina
Russula schaefferi
Russula schaefferiana
Russula schaefferina
Russula schizoderma
Russula schoeffelii
Russula scotica
Russula sejuncta
Russula semililacea
Russula seminuda
Russula senecis
Russula seperina
Russula septentrionalis
Russula sericatula
Russula sericella
Russula sericeonitens
Russula serissima
Russula sese
Russula sesemoindu
Russula sesenagula
Russula sessilis
Russula setchelliana
Russula setigera
Russula shafferi
Russula shanglaensis
Russula sharmae
Russula shawarensis
Russula shigatseensis
Russula shingbaensis
Russula shultziae
Russula siamensis
Russula sichuanensis
Russula siennicolor
Russula sierrensis
Russula sikkimensis
Russula silvestris
Russula silvicola
Russula similaris
Russula similis
Russula simulans
Russula singaporensis
Russula singeri
Russula singularis
Russula sinoparva
Russula sinorobusta
Russula sinuata
Russula sladkyi
Russula smithii
Russula solaris
Russula solida
Russula solitaria
Russula sordida
Russula sororia
Russula sororiicolor
Russula sparsa
Russula spataforae
Russula speciosa
Russula sphagnetorum
Russula sphagnicola
Russula sphagnophila
Russula spinispora
Russula splendens
Russula squalida
Russula stagnorum
Russula stagnosa
Russula steinbachii
Russula stenocystidiata
Russula stenotricha
Russula stevemilleri
Russula stewartii
Russula stipitata
Russula straminea
Russula straminella
Russula striatella
Russula striatoviridis
Russula stricklandiorum
Russula stricta
Russula stuntzii
Russula subabietis
Russula subacris
Russula subaffinis
Russula subalbidula
Russula subalpina
Russula subalpinogrisea
Russula subalutacea
Russula subarctica
Russula subatropurpurea
Russula subazurea
Russula subbrevipes
Russula subbrevis
Russula subbrunneipes
Russula subbubalina
Russula subcarminea
Russula subcarnicolor
Russula subcremeiceps
Russula subcristulata
Russula subcrustosa
Russula subcyanoxantha
Russula subdensifolia
Russula suberetorum
Russula subfistulosa
Russula subflava
Russula subfloridana
Russula subfoetens
Russula subfragiliformis
Russula subfulva
Russula subfurcata
Russula subglauca
Russula subgraminicolor
Russula subgranulosa
Russula subincarnata
Russula sublaevis
Russula sublevispora
Russula subloculata
Russula sublongipes
Russula subluteobasis
Russula submelitodes
Russula subminutula
Russula subnigricans
Russula subobscura
Russula subochracea
Russula subochroleuca
Russula subochrophylla
Russula subolivacea
Russula subpallidipes
Russula subpallidirosea
Russula subpavonina
Russula subpectinatoides
Russula subpruinosa
Russula subpunctata
Russula subpunctipes
Russula subpunicea
Russula subpurpurea
Russula subpusilla
Russula subrosacea
Russula subrubens
Russula subrubescens
Russula subrutilans
Russula subsanguinaria
Russula subsericeonitens
Russula subseriflua
Russula subsilvestris
Russula subsmaragdina
Russula subsordida
Russula substriata
Russula subsulphurea
Russula subtenuiceps
Russula subterfurcata
Russula subtilis
Russula subtorulosa
Russula subvariata
Russula subvelata
Russula subvelutina
Russula subversatilis
Russula subveternosa
Russula subvinosa
Russula subviridella
Russula subviridescens
Russula succinea
Russula suecica
Russula sulcatipes
Russula sulphurea
Russula syringina
Russula taeniospora
Russula taetra
Russula taigarum
Russula taliensis
Russula tanzaniae
Russula tapawera
Russula tarda
Russula tawai
Russula tengii
Russula tennesseensis
Russula tenuiceps
Russula tenuipilosa
Russula tenuithrix
Russula terenopus
Russula termitaria
Russula terrena
Russula testacea
Russula testaceiceps
Russula testaceoaurantiaca
Russula texensis
Russula thapsina
Russula thaxteri
Russula theissenii
Russula theodoroui
Russula thiersii
Russula thindii
Russula tinctipes
Russula tjibodensis
Russula tombrunsii
Russula tomentosa
Russula torulosa
Russula transiens
Russula trappei
Russula tricholomopsis
Russula tricolor
Russula trimbachii
Russula tristis
Russula tsokae
Russula tuberculata
Russula tuberculosa
Russula tumidipes
Russula turci
Russula turpis
Russula tyrrhenica
Russula ulixis
Russula umbrina
Russula umerensis
Russula uncialiformis
Russula unicalifornica
Russula unicolor
Russula usambarae
Russula ustulata
Russula uttarakhandina
Russula valtellinensis
Russula vanillina
Russula variabilispora
Russula variegatula
Russula variicolor
Russula variispora
Russula vassilievae
Russula vaurasiana
Russula velenovskyi
Russula velutina
Russula venezueliana
Russula venosopurpurea
Russula ventricosipes
Russula venusta
Russula venustissima
Russula verna
Russula verrucosa
Russula verrucospora
Russula versicolor
Russula vesca
Russula vesicatoria
Russula vesiculosa
Russula veternosa
Russula vidalii
Russula vilgalysii
Russula vinacea
Russula vinaceocuticulata
Russula vinaceodora
Russula vinaceo-olivascens
Russula vinicolor
Russula vinosa
Russula vinosirosea
Russula vinosobrunnea
Russula vinosobrunneola
Russula vinosoflavescens
Russula vinosopurpurea
Russula vinososordida
Russula violacea
Russula violaceoides
Russula violaceoincarnata
Russula violaceo-olivascens
Russula violaceotunicata
Russula violeipes
Russula virentirubens
Russula virescens
Russula viridella
Russula viridicans
Russula viridicinnamomea
Russula viridioculata
Russula viridirobusta
Russula viridis
Russula viridofusca
Russula viridulorosea
Russula viroviolacea
Russula viscida
Russula viscidula
Russula vivida
Russula wahgiensis
Russula wangii
Russula watsoniana
Russula werneri
Russula westii
Russula westresii
Russula wielangtae
Russula wirrabarensis
Russula wollumbina
Russula wrightii
Russula xantho
Russula xanthocarpa
Russula xanthoporphyrea
Russula xanthospora
Russula xanthovirens
Russula xenochlora
Russula xerampelina
Russula xerampelinoides
Russula xerophila
Russula xylophila
Russula yadongensis
Russula yaeneroensis
Russula yanheensis
Russula yanshanensis
Russula yunnanensis
Russula zangii
Russula zelleri
Russula zelleriana
Russula zenkeri
Russula zephyrovelutipes
Russula zhejiangensis
Russula zonatula
Russula zvarae
Sagaranella erosa
Sagaranella gibberosa
Sagaranella tesquorum
Sagaranella tylicolor
Sarcodon aglaosoma
Sarcodon atroviridis
Sarcodon bairdii
Sarcodon bubalinus
Sarcodon caliginosus
Sarcodon calvatus
Sarcodon carbonarius
Sarcodon catalaunicus
Sarcodon coactus
Sarcodon colombiensis
Sarcodon conchyliatus
Sarcodon cyanellus
Sarcodon cyrneus
Sarcodon dissimulans
Sarcodon excentricus
Sarcodon grosselepidotus
Sarcodon harrisonii
Sarcodon humilis
Sarcodon ianthinus
Sarcodon imbricatus
Sarcodon lanuginosus
Sarcodon leucopus
Sarcodon lidongensis
Sarcodon lobatus
Sarcodon nauseofoetidus
Sarcodon pallidogriseus
Sarcodon piperatus
Sarcodon portoricensis
Sarcodon praestans
Sarcodon procerus
Sarcodon quercinofibulatus
Sarcodon quercophilus
Sarcodon quietus
Sarcodon regalis
Sarcodon rimosus
Sarcodon roseolus
Sarcodon rufobrunneus
Sarcodon rutilus
Sarcodon scabripes
Sarcodon squamosus
Sarcodon stereosarcinon
Sarcodon subfelleus
Sarcodon thwaitesii
Sarcodontia amplissima
Sarcodontia setosa
Sarcodontia spumea
Sarcodon umbilicatus
Sarcodon ussuriensis
Sarcodon ustalis
Sarcodon wrightii
Sarcoleotia platypus
Sarcopeziza sicula
Sarcopodium circinatum
Sarcoscypha coccinea
Sarcosphaera coronaria
Sarcosphaera dargelasii
Sarcosphaera funerata
Sarcosphaera gigantea
Sarcosphaera sepulchralis
Sarcosphaera ulbrichiana
Sarcotrochila alpina
Scabropezia echinophora
Schizophyllum amplum
Schizopora paradoxa
Scleroderma albidum
Scleroderma anomalosporum
Scleroderma arenicola
Scleroderma areolatum
Scleroderma australe
Scleroderma bermudense
Scleroderma bougheri
Scleroderma bovista
Scleroderma bulla
Scleroderma camassuense
Scleroderma capeverdeanum
Scleroderma cepa
Scleroderma chevalieri
Scleroderma chrysastrum
Scleroderma citrinum
Scleroderma coelatum
Scleroderma columnare
Scleroderma congolense
Scleroderma cyaneoperidiatum
Scleroderma dictyosporum
Scleroderma duckei
Scleroderma dunense
Scleroderma echinatum
Scleroderma echinosporites
Scleroderma endoxanthum
Scleroderma flavidum
Scleroderma floridanum
Scleroderma franceschii
Scleroderma furfuraceum
Scleroderma furfurellum
Scleroderma guzmanii
Scleroderma hakkodense
Scleroderma hypogaeum
Scleroderma laeve
Scleroderma leptopodium
Scleroderma lycoperdoides
Scleroderma macrosporum
Scleroderma mayama
Scleroderma mcalpinei
Scleroderma meridionale
Scleroderma michiganense
Scleroderma minutisporum
Scleroderma multiloculare
Scleroderma nastii
Scleroderma nitidum
Scleroderma pantherinum
Scleroderma paradoxum
Scleroderma patagonicum
Scleroderma poltaviense
Scleroderma polyrhizum
Scleroderma pseudostipitatum
Scleroderma radicans
Scleroderma reae
Scleroderma rhodesicum
Scleroderma sapidiforme
Scleroderma schmitzii
Scleroderma septentrionale
Scleroderma sinnamariense
Scleroderma stellenbossiense
Scleroderma suthepense
Scleroderma texense
Scleroderma torrendii
Scleroderma tuberoideum
Scleroderma uruguayense
Scleroderma verrucosum
Scleroderma xanthochroum
Scleroderma yunnanense
Scleroderma zenkeri
Sclerodon sajanensis
Sclerogaster columellatus
Sclerogaster hysterangioides
Sclerogaster liospermus
Sclerogaster luteocarneus
Sclerogone eucalypti
Scopulodontia webbii
Scotopezia pseudoanthracina
Scutellinia ahmadii
Scutellinia caerulea
Scutellinia crinita
Scutellinia cubensis
Scutellinia erinaceus
Scutellinia hirta
Scutellinia hirtella
Scutellinia lusatiae
Scutellinia minutella
Scutellinia olivascens
Scutellinia setosa
Scutellinia subreticulata
Scutellinia trechispora
Scutellinia umbrorum
Scutiger decurrens
Scutiger holocyaneus
Scutiger pes-caprae
Scutiger tuberosus
Scytinostroma arachnoideum
Scytinostroma odoratum
Sebacina alutacea
Sebacina arctica
Sebacina argillacea
Sebacina aspera
Sebacina atra
Sebacina atrata
Sebacina aureomagnifica
Sebacina banatica
Sebacina bresadolae
Sebacina burtii
Sebacina candida
Sebacina carneola
Sebacina chlorascens
Sebacina cinnamomea
Sebacina circumdata
Sebacina cokeri
Sebacina cystidiata
Sebacina dendroidea
Sebacina dimitica
Sebacina epigaea
Sebacina filicicola
Sebacina flagelliformis
Sebacina fungicola
Sebacina fuscata
Sebacina gloeocystidiata
Sebacina gloeophora
Sebacina grandinioides
Sebacina grisea
Sebacina guayanensis
Sebacina incrustans
Sebacina laciniata
Sebacina lactescens
Sebacina luteocinerea
